Kategori,Judul,Tanggal,Link,Konten
Sport,Mitsubishi X-Force Jadi Mobil SUV Terfavorit di GIIAS 2023,20 Aug 2023 | 05:16 WIB,https://www.beritasatu.com/ototekno/1062827/mitsubishi-xforce-jadi-mobil-suv-terfavorit-di-giias-2023,"Tangerang, Beritasatu.com - Pendatang baru di kelas sport utility vehicle (SUV) besutan Mitsubishi X-Force menjadi mobil terfavorit pada pameran automotif, Gaikindo International Indonesia Auto Show (GIIAS) 2023. Hal tersebut diumumkan pada Exibitor Night jelang penutupan GIIAS 2023 di ICE BSD Tangerang, Banten, Sabtu (19/8/2023).
BACA JUGAMitsubishi XFORCE Siap Diekspor ke 40 Negara
Mitsubishi X-Force merupakan satu di antara tiga mobil kelas SUV yang menjadi nomine terfavorit pada GIIAS 2023. Selain Mitsubishi X-Force, Mazda CX-60 dan Porsche New Cayenne masuk nominator pada kategori tersebut.
Berdasarkan keterangan di lapangan, mobil yang masuk ke dalam segmen compact SUV tersebut menghadirkan kombinasi antara gaya, kenyamanan, teknologi, dan keamanan. Mitsubishi X-Force dilengkapi sejumlah fitur canggih dan desain futuristik. 

ADVERTISEMENT










Dari sisi eksterior mengusung new generation dynamic shield dari Mitsubishi Motors. Mobil tersebut juga dilengkapi empat mode berkendara yang terdiri dari normal, wet, gravel, dan mud. Keempat mode tersebut dapat digunakan sesuai kondisi perjalanan.
BACA JUGAMitsubishi XFORCE Debut Global di GIIAS 2023, Ini Spesifikasi dan Harganya
Mitsubishi juga bekerja sama dengan Yamaha terkait penyediaan fitur Dynamic Sound Yamaha Premium. Kolaborasi tersebut diklaim menghasilkan suara audio semakin berkualitas tinggi. Sistem audio ini dikembangkan untuk menciptakan dynamic sound dengan sistem audio tingkat tinggi.
Mitsubishi X-Force tersedia dalam dua type, yakni Exceed dan Ultimate. Harga yang dibandrol pada varian Exceed sebesar Rp 379,9 juta, sedangkan Ultimate Rp 412,9 juta. Kedua varian tersebut tersedia dalam enam warna (graphite gray metallic, energetic yellow, quartz white pearl, jet black mica, blade silver, red metallic).

# Mitsubishi X-Force# GIIAS 2023# Mitsubishi# SUV Favorit# X Force"
Sport,"Semesta Berpesta Palembang, Nabila Taqiyyah Sempat Turun Panggung Hibur Penonton",19 Aug 2023 | 22:21 WIB,https://www.beritasatu.com/lifestyle/1062803/semesta-berpesta-palembang-nabila-taqiyyah-sempat-turun-panggung-hibur-penonton,"Palembang, Beritasatu.com - Penyanyi Nabila Taqiyyah tampil memukau di hari pertama Semesta Berpesta Palembang yang digelar di Lapangan Jakabaring Sport City, Sabtu (19/8/2023). Sejumlah tembang lawas dibawakan runner up Indonesia Idol musim ke-12 itu. 
Nabila menyapa masyarakat Kota Palembang dengan bertanya kepada para penonton mengenai asal daerah mereka. 
BACA JUGABRImo FSTVL Hadir di Semesta Berpesta Palembang
Sapaan Nabila tersebut sontak membuat para penonton berteriak histeris. Di setiap lagu yang dibawakannya, Nabila mampu membuat para penonton ikut bernyanyi. 

ADVERTISEMENT










Tidak lupa disela sela penampilannya Nabila mengucapkan terima kasih kepada BTV dan RAM entertainment yang telah mengajaknya untuk mengisi acara Semesta Berpesta Palembang.
Nabila juga mendapatkan bunga dari salah seorang fan beratnya. Bahkan, di sela penampilannya, Nabila sempat turun dari panggung untuk menyapa para penonton.
BACA JUGASiap Semarakkan Semesta Berpesta, Ini Lirik Lagu Aku Sakit dari Wali
Di akhir penampilannya, Nabila berswafoto dengan para penonton.
Semesta Berpesta Palembang hari pertama ditutup dengan performa yang memukau dari penampilan Wali Ban. 

# Semesta Berpesta# Semesta Berpesta Palembang# Semesta Berpesta 2023# Nabila Taqiyyah# Nabila Idol"
Sport,Pengunjung Semesta Berpesta Palembang Nikmati Kuliner dan Games Berhadiah,19 Aug 2023 | 16:17 WIB,https://www.beritasatu.com/nusantara/1062762/pengunjung-semesta-berpesta-palembang-nikmati-kuliner-dan-games-berhadiah,"Palembang, Beritasatu.com - Warga kota Palembang, Sumatera Selatan (Sumsel) sejak Sabtu (19/8/23) siang hingga sore sudah mulai memadati, Lapangan Atletik, Jakabaring Sport City. Dari Pantauan Beritasatu.com, di lapangan, warga yang sudah memasuki area menikmati jajanan kuliner dan mengikuit permainan di stan sponsor Semesta Berpesta Palembang.
Mereka asyik menikmati hidangan khas Sumatera Selatan, seperti pempek, model, tekwan, dan lainnya, sambil menunggu mulainya festival musik Semesta Berpesta Palembang.
BACA JUGASemesta Berpesta Siap Mengguncang Kota Palembang
Selain itu, pengunjung juga mengikuti game-game dan bahkan bisa membawa pulang hadiah dari beberapa sponsor Semesta Berpesta, salah satunya sepeda motor Honda. 

ADVERTISEMENT










Ivanali selaku advisor safety riding Honda Sumsel mengatakan, pihaknya selaku sponsor memberikan game berhadiah untuk penonton yakni slow race.
""Untuk penonton yang menunggu konser musik, kita mengajak untuk bermain game yakni slow race, di mana game ini unjuk kebolehan para pengunjung siapa yang membawa motornya paling lambat atau yang paling slow,"" Ujar Ivanali.
BACA JUGAPenampilan Band Lawas Tarik Perhatian Pengunjung Semesta Berpesta Palembang
Festival Semesta Berpesta Palembang ini akan menampilkan konser musik dari sejumlah musisi Tanah Air, di antaranya Salma Salsabil, Nabila Taqiyyah, Wali, Kangen Band, Rizky Febian dan Anji.
Semesta Berpesta ini akan berlangsung selama 2 hari yakni 19-20 Agustus 2023, Untuk tiket bisa dibeli melalui tiga platform terpercaya yaitu Goers, Tiket.com, dan Loket.com atau bisa membeli langsung di lokasi acara.

# Semesta Berpesta Palembang# Semesta Berpesta# Semesta Berpesta 2023# Pengunjung Semesta Berpesta"
Sport,Penampilan Band Lawas Tarik Perhatian Pengunjung Semesta Berpesta Palembang,19 Aug 2023 | 15:18 WIB,https://www.beritasatu.com/lifestyle/1062753/penampilan-band-lawas-tarik-perhatian-pengunjung-semesta-berpesta-palembang,"Palembang, Beritasatu.com. - Konser musik Festival Semesta Berpesta Palembang di Lapangan Atletik Jakabaring Sport City Palembang 19-20 Agustus 2023, mendapat atensi banyak warga. Banyak dari pengunjung yang datang, ingin melihat penampilan grup musik lawas (lama) seperti, Kangen Band dan Wali.
Hari pertama Festival Semesta Berpesta, Sabtu (19/8/2023) mulai dipadati para pengunjung yang ingin menukarkan tiketnya. Pantauan Beritasatu.com, tampak antrean panjang pengunjung di tempat penukaran tiket Festival Semesta Berpesta di Lapangan Atletik Jakabaring.
BACA JUGASemesta Berpesta Siap Mengguncang Kota Palembang
Antusias warga Palembang kebanyakan ingin menonton penampilan dari musisi Tanah Air, Ligea Lida, Kangen Band, Nabila, dan Wali. 

ADVERTISEMENT










""Yang menarik perhatian kami adalah musik dari para artis seperti Ligea Lida, Kangen Band, Nabila dan Wali. Musik-musik nya dapat membawa kami ke era tahun 90-an,"" ujar Mia salah seorang pengunjung Festival Semesta Berpesta Palembang.
BACA JUGAWarga Kota Palembang Antusias Hadiri Festival Semesta Berpesta
Mia mengaku jauh jauh datang ke Jakabaring, hanya ingin menonton secara langsung penampilan musisi yang akan memeriahkan Festival Semesta Berpesta Palembang ini.
""Yang asyik musiknya yang lawas itu kak. Apa lagi ada Kangen Band, dan Wali,"" tutup Mia.

# Semesta Berpesta Palembang# Semesta Berpesta# Semesta Berpesta 2023# Penampilan Band di Semesta Berpesta"
Sport,Warga Kota Palembang Antusias Hadiri Festival Semesta Berpesta,19 Aug 2023 | 13:01 WIB,https://www.beritasatu.com/nusantara/1062739/warga-kota-palembang-antusias-hadiri-festival-semesta-berpesta,"Palembang, Beritasatu.com. - Ribuan Pengunjung diperkirakan siap memadati acara Festival Semesta Berpesta yang di gelar di Lapangan Atletik Jakabaring Palembang, Sumatera Selatan, Sabtu (19/8/2023).
Antusiasme pengunjung tersebut terlihat dari penjualan tiket yang sangat ramai di loket-loket, penjualan tiket.
Direktur Bisnis B-Universe, Melly Marliani kepada Beritasatu.com menjelaskan, Semesta Berpesta Palembang untuk hari pertama, Sabtu ini akan menampilkan musisi top, seperti Ligea Lida, Kangen Band, Nabila dan juga Wali Band.
BACA JUGASemesta Berpesta Siap Mengguncang Kota Palembang 

ADVERTISEMENT










Kemudian untuk besok, Minggu (20/8/2023), musisi yang tampil adalah Batas Senja, Anji, Salma Salsabila, dan Rizki Febian. ""Yang pastinya itu sangat ditunggu oleh warga Sumatera Selatan Khususnya di Palembang,"" ujar Melly.
Melly juga mengatakan, pihaknya menjual 10.000 lembar tiket per hari, sehingga untuk festival yang digelar selama 2 hari akan tersedia 20.000 tiket.
""Untuk saat ini tiketnya sudah terjual sangat banyak. Masih ada kesempatan, tinggal beberapa jam lagi, silakan bagi masyarakat Sumatera Selatan, khususnya di Kota Palembang yang ingin hadir untuk menonton festival Semesta Berpesta ini, silahkan on the sport untuk membeli tiket,"" ujar Melly.
Selain menonton konser musik, pengunjung dapat mengikuti berbagai macam kegiatan menyenangkan, dan bisa mendapatkan hadiah menarik.
BACA JUGATutup Semesta Berpesta Karawang, NdarBoy Sukses Ajak Publik Bergoyang
""Jadi di sini kita juga mengadakan kuis atau games yang bisa diikuti oleh seluruh pengunjung, dan juga ada tempat makanan yang sudah kami pilih, yang pasti higienis dan sangat disukai oleh pengunjung. Selain itu kita juga ada orbit run way yaitu kuis untuk pengunjung yang memakai baju yang menarik akan mendapatkan hadiah dari kita,"" jelasnya.
Melly melanjutkan,""Jadi bagi masyarakat Kota Palembang, silakan datang, karena di acara festival Semesta Berpesta ini banyak sekali kegiatan yang menyenangkan."" tutupnya.

# Semesta Berpesta# Semesta Berpesta Palembang# Semesta Berpesta 2023"
Sport,"Hingga Juli, Penjualan Chery Omoda 5 di Dunia Capai 86.000 Unit",19 Aug 2023 | 08:54 WIB,https://www.beritasatu.com/ototekno/1062710/hingga-juli-penjualan-chery-omoda-5-di-dunia-capai-86000-unit,"Jakarta, Beritasatu.com - Penjualan Chery tipe sport utility vehicle (SUV) Omoda 5 di dunia mencapai 86.556 unit hingga bulan Juli 2023. Hal tersebut menjadikan seri crossover premium ini mendominasi pangsa pasar global.
BACA JUGAMobil Listrik Chery Omoda 5 EV Dipamerkan di GIIAS 2023, Begini Wujudnya
Khusus bulan Juli, penjualan ekspor Omoda 5 mengalami peningkatan 10,73% mencapai 15.735 unit dibandingkan bulan sebelumnya. Adapun total ekspor kumulatif dari Januari hingga Juli mencapai 86.556 unit. Hal ini merupakan pencapaian signifikan yang membuktikan popularitas dan permintaan unit tersebut terus meningkat.
Agen pemegang merek (APM) Chery di Indonesia, PT Chery Sales Indonesia (CSI), juga telah menjadikan Omoda 5 sebagai simbol keunggulan dan kecanggihan produk SUV premium di pasar otomotif Indonesia. Mengikuti kesuksesan global, penjualan Omoda5 di Indonesia selama Januari-Juli 2023 mencapai 1.600 unit. 

ADVERTISEMENT










""Omoda 5 adalah perwujudan dari inovasi, kecanggihan, dan gaya modern. Kami berkomitmen untuk terus memberikan produk berkualitas tinggi kepada para pelanggan di Indonesia dan seluruh dunia,"" kata President PT CSI dan Vice President Chery International, Shawn Xu, dikutip Antara, di Jakarta, Jumat (18/8/2023).
OMODA 5, kata Shawn, telah berhasil mengambil hati generasi dan orang-orang berjiwa muda dengan tampilan keren, pengalaman berkendara yang memacu adrenalin, keamanan bintang lima standar global, serta dilengkapi teknologi cerdas.
BACA JUGAChery Omoda 5 Ditargetkan Terjual 1.000 Unit Per Bulan
Ia menambahkan, Omoda 5 mengejar visi untuk memberikan kendaraan berkualitas tinggi dan pengalaman berkendara dengan teknologi terdepan, serta desain futuristik. Sebagai bukti komitmen ini, Chery juga memperkenalkan varian elektrifikasi yaitu Omoda 5 EV sebagai bentuk manifestasi semangat inovasi dan transformasi dalam menjawab tuntutan masa depan.

# Chery# Omoda 5# SUV Chery# Penjualan Omoda 5"
Sport,Tim Desta Tantang Lukman Sardi Cs pada Laga Voli,18 Aug 2023 | 16:38 WIB,https://www.beritasatu.com/lifestyle/1062616/tim-desta-tantang-lukman-sardi-cs-pada-laga-voli,"Jakarta, Beritasatu.com - Ajang olahraga antarartis semakin ngetren. Vindes Sport yang sebelumnya menggelar Tiba-Tiba Tenis kini bakal kembali menggelar sportainment khusus untuk olahraga voli.
Olahraga beregu yang bertajuk ""Bahkan Voli"" ini digelar guna menyemarakkan peringatan Hari Kemerdekaan Indonesia dalam semangat gotong royong.
Dua tim yang akan bertanding adalah The Prediksi yang beranggotakan Desta, Vincent, Andre Taulany, Soleh Solihun, Stevi Item, Tora Sudiro, Ananda Omesh, Surya Insomnia, Wendy Cagur, Ronal Surapradja, Gading Marten, Ferry Mariadi, dan Imam Darto.
Mereka akan melawan tim The Actors yang diperkuat oleh Lukman Sardi, Vino G Bastian, Dwi Sasono, Ario Bayu, Ricky Harun, Iko Uwais, Edo Borne, Tanta Ginting, Marcell Darwin, Baskara Mahendra, Dennis Adhiswara, Derby Romero, dan Bryan Dom. 

ADVERTISEMENT










BACA JUGAProfil Wilda: Tak Hanya Berjaya di Lapangan Voli, Juga Sukses Berbisnis Jilbab
CEO Vindes Media, Desta Mahendra mengatakan, pada ajang Bahkan Voli itu para artis akan mengenakan pakaian dengan nuansa merah dan putih. Acara yang digelar di Mahaka Square, Kelapa Gading, Jakarta itu disiarkan secara langsung di kanal Youtube Vindes pada Sabtu, 26 Agustus 2023 mendatang pukul 19.00 WIB.
""Olahraga beregu dengan menghadirkan 26 nama besar ini sengaja kami pilih dalam semangat gotong royong untuk HUT ke-78 Kemerdekaan RI. Setiap tim akan berjuang bersama dengan semangat kebersamaan dan jiwa kompetitif untuk bisa memenangkan pertandingan,"" katanya ketika dikonfirmasi wartawan Jumat (18/8/2023).
Selain itu, para penonton yang hadir juga diimbau menggunakan pakaian dengan motif merah dan putih untuk memeriahkan suasana Agustusan dan menumbuhkan semangat olahraga serta jiwa kompetitif.
Lukman Sardi sebagai Kapten The Actors percaya acara ini guna memajukan olahraga Indonesia dengan cara ala Vincent dan Desta, salah satunya dengan Vindes Sport ini.
BACA JUGAPengalaman Pertama Wilda Kenakan Jilbab, Awalnya Dihujat Penggemar Voli
""Waktu diajak tanding dengan konsep geng motor melawan para aktor di Bahkan Voli, saya tidak perlu berpikir lama, langsung saya iyain karena saya percaya Vindes sudah punya benchmark di sportainment sebelumnya yang sukses. Di persiapan yang sedikit dan melihat semangat antusiasme pemain yang tanding, saya percaya kita akan sangat kompetitif. Pokoknya saya super excited terlibat di perhelatan ajang sportainment yang fun dan keren,"" ungkap dia.
Penjualan tiket ""Bahkan Voli"" dibuka pada hari ini, Jumat, 18 Agustus 2023 pukul 19.00 WIB. Tiket presale dari acara ini dijual pada 14 Agustus 2023 dan ludes dalam waktu hanya semenit.
Namun, untuk yang tidak kebagian tiket, bisa menyaksikan pertandingan tersebut di siaran langsung YouTube Vindes pada 26 Agustus 2023 mendatang pada pukul 19.00 WIB.
""Bahkan Voli"" juga dimeriahkan oleh penampilan dari band NTRL, menghadirkan Tretan Muslim & Coki Pardede sebagai host, serta Indro Warkop and Yolla Yuliana sebagai komentator pertandingan. Selain itu Vindes juga turut serta untuk mendukung para komunitas dengan membuat aktivasi digital dengan memberikan ratusan bola voli kepada audiens dengan kampanye #BahkanRatusanVoli.

# Olahraga Artis# Pertandingan Olahraga Artis# Bahkan voli# Desta# Lukman Sardi"
Sport,"Profil Wilda: Tak Hanya Berjaya di Lapangan Voli, Juga Sukses Berbisnis Jilbab",18 Aug 2023 | 08:50 WIB,https://www.beritasatu.com/sport/1062556/profil-wilda-tak-hanya-berjaya-di-lapangan-voli-juga-sukses-berbisnis-jilbab,"Jakarta, Beritasatu.com – Wilda Siti Nurfadhilah Sugandi, yang telah menyatakan mundur dari Timnas Voli Indonesia, merupakan salah satu atlet terbaik di Indonesia. Selama kariernya, dia begitu berjaya di lapangan voli. Kini, dia pun sukses berbisnis jilbab sport.
Beragam gelar juara voli telah Wilda raih. Yang spektakuler, tentu saja 6 gelar juara Proliga, kompetisi voli profesional di Indonesia.
BACA JUGAPengalaman Pertama Wilda Kenakan Jilbab, Awalnya Dihujat Penggemar Voli
Wilda merupakan pemain Indonesia yang paling banyak mengoleksi gelar juara Proliga. Enam gelar itu diraih saat membel Jakarta Elektrik PLN (3 gelar), Bandung BJB Tandamata (2 gelar), dan Jakarta Popsivo Polwan. 

ADVERTISEMENT










Di level timnas, Wilda, salah satu pemain voli tercantik di Indonesia ini, sudah mendapatkan medali perak dan perunggu SEA Games. Medali perak didapat ketika bermain di SEA Games 2017.
Penampilan terakhirnya bersama Timnas Voli Indonesia, adalah di SEA V League di Thailand, yang berakhir pada 13 Agustus 2023. Di kompetisi bola voli tingkat Asia Tenggara ini, Wilda yang merupakan kapten tim, membawa Indonesia juara ketiga, di bawah Thailand dan Vietnam.Tiga pemain voli asal Bandung yang tampil di SEA Games 2021, Yolla Yuliana (kiri), Shintia Alliva Maulidina (tengah, dan Wilda Siti.
""Sudah cukup bagi saya berkarier untuk Timnas Voli Indonesia, 13 tahun. Saya berdoa agar timnas voli Indonesia lebih berjaya di masa mendatang,"" kata Wilda, Jumat (18/8/2023).
BACA JUGAMundur dari Timnas Voli Indonesia, Wilda Ucapkan Salam Hangat, Cinta, dan Damai
Kiwil, panggilan Wilda, yang dikabarkan akan segera menikah dengan kekasihnya, Doni Haryono, telah mempersiapkan diri setelah pensiun dari voli. Saat ini, pemain asal Bandung ini sudah mempunyai bisnis jilbab sport dan pakaian muslim.
Namun, Wilda belum tahu kapan akan pensiun dari voli. Hal itu tergantung Doni. ""Insyaallah gimana kakang besok,"" kata mantan pemain Alko Bandung ini.
Karier Wilda Siti Nurfadhilah Sugandi di voli:2010: Asia Women Junior2011: Proliga, Alko Bandung2011: SEA Games juara 32012: Proliga, Alko Bandung
BACA JUGAPelatnas Voli Indonesia Persilakan Wilda Menikah, tetapi....
2012: PON juara 1 (Jabar)2013: Proliga Jakarta BNI,2013: SEA Games juara 32014: Proliga, Manokwari Valeria Papua Barat juara 22015: Proliga, Jakarta Elektrik PLN juara 12015: Livoli, Alko Bandung juara 12015: SEA Games juara 32016: Proliga, Jakarta Elektrik PLN juara 12016: PON juara 1 (Jabar)2017: Proliga, Jakarta Elektrik PLN juara 12017: SEA Games juara 2
BACA JUGASi Cantik Wilda Mundur dari Timnas Voli Indonesia
2018: Proliga, Bandung BJB Tandamata juara 22018: Asian Games.2019: Proliga, Jakarta Popsivo Polwan juara 12019: SEA Games juara 32019: Grandpix Voli Asia Tenggara juara 22021: PON juara 1 (Jabar)2022: Proliga Bandung BJB Tandamata juara 12022: SEA Games juara 32022: Grandpix Voli Asia Tenggara juara 32022: Livoli, Petrokimia Gresik juara 32023: Proliga Bandung BJB Tandamata juara 12023: AVC Challenge Cup juara 22023: SEA V League juara 3.

# Wilda # Wilda Siti # Wilda Siti Nurfadhilah Sugandi# Profil Wilda# Voli Cantik"
Sport,"Pindah ke Arab Saudi, Neymar Minta Al Hilal Siapkan 25 Kamar dan 8 Mobil Mewah",18 Aug 2023 | 08:10 WIB,https://www.beritasatu.com/sport/1062538/pindah-ke-arab-saudi-neymar-minta-al-hilal-siapkan-25-kamar-dan-8-mobil-mewah,"Jakarta, Beritasatu.com - PPerekrutan Neymar oleh Al Hilal telah menambah jumlah bintang sepak bola di Liga Pro Saudi. Transfer bintang Brasil dari Paris Saint Germain ke tim Riyadh itu dimungkinkan setelah klub Arab Saudi itu menggelontorkan dana triliunan rupiah.
Namun, bukan hanya gaji yang dituntut seorang superstar olahraga seperti Neymar pindah dari satu klub ke klub lain. Di Al Hilal, pemain Brasil itu akan mendapat 200 euro (Rp 3,3 triliun) dan 350 juta euro (Rp 5,8 triliun) selama dua tahun, hanya di belakang Cristiano Ronaldo dan Karim Benzema. Selain gaji, ada juga permintaan lain yang harus dipenuhi untuk mengamankan tanda tangannya.
Harga permintaannya tidak murah, seperti yang bisa kita bayangkan. Faktanya, surat kabar Inggris The Sun telah meluncurkan daftar permintaan yang luas, selain mobil, termasuk, misalnya, rumah dengan 25 kamar tidur, tiga sauna, kolam renang berukuran minimal 40x10 meter, juga pesawat pribadi.
BACA JUGANeymar Resmi Gabung Al Hilal Setelah Dibeli Rp 1,5 Triliun 

ADVERTISEMENT










Untuk kendaraan, syarat pertama yang diminta Neymar adalah sopir dan tersedia 24 jam sehari. Dia meminta 4 Mercedes G Wagons dan sebuah Mercedes van lengkap dengan sopirnya.
Dari sana, permintaan soal kendaraan mewahnya dimulai. Mantan pemain Santos, Barcelona dan PSG ini juga ingin memiliki Mercedes G-Class Wagon di garasinya, karena ini adalah SUV mewah yang sangat umum di kalangan pesepak bola dan cukup cocok untuk jalanan Arab Saudi yang kondisinya tidak selalu baik dan bahkan boleh jadi untuk tamasya melalui padang pasir di sana.
BACA JUGATransfer Rampung Pekan Ini, Neymar Pilih Jersey Nomor 10 di Al Hilal
SUV lain yang menjadi bagian dari keinginan penyerang ini adalah Aston Martin DBX. Sementara untuk mobil sport, pilihannya adalah Lamborghini Huracan. Terakhir, Bentley Continental GT akan menambah sentuhan kemewahan dan glamor di garasi Neymar.
Kedelapan kendaraan ini akan menambahkan sekitar Rp 1,5 triliun jumlah total transfer yang dibayarkan Al Ahli ke PSG untuk mendapatkan kapten Timnas Brasil itu.

# Neymar# Neymar ke Al Hilal# Liga Pro Arab Saudi# Al Hilal# Eksodus Pemain Eropa ke Arab Saudi"
Sport,Siswa SMK Negeri 2 Pangkep Ciptakan Mobil Listrik Jipand,17 Aug 2023 | 15:16 WIB,https://www.beritasatu.com/ototekno/1062452/siswa-smk-negeri-2-pangkep-ciptakan-mobil-listrik-jipand,"Pangkep, Beritasatu.com - Mobil listrik Jipand atau Jeep Andalan yang merupakan karya guru dan siswa SMK Negeri 2 Pangkep, Sulawesi Selatan (Sulsel), diperkenalkan untuk pertama kalinya dalam upacara HUT ke-78 RI di lapangan rumah jabatan Gubernur Sulawesi Selatan, Kamis (17/8/2023).
Gubernur Sulsel, Andi Sudirman Sulaiman menjelaskan, Jipand menggunakan mesin bertenaga listrik 8.000 watt yang dirakit mulai April 2023. SMKN 2 Pangkep membangun mobil listrik ini melalui kerja sama reparasi, build up, body repair, servis engine dengan beberapa perusahaan yang memiliki lisensi.
BACA JUGAGanjil Genap dan Mobil Listrik Dinilai Bukan Solusi Atasi Polusi Udara
Mobil JIPAND dapat dikendalikan menggunakan handhone Android dengan tiga pilihan kecepatan, yakni eco, normal dan sport. 

ADVERTISEMENT










""Mobil listrik ini sangat irit dibanding mobil yang berbahan bakar BBM. Dengan biaya Rp 32.000, mobil ini dapat menempuh jarak 120 kilometer per jam dengan jarak tempuh 150-170 kilometer,"" kata Andi Sudirman, Kamis (17/8/2023).
Dalam upacara HUT ke-78 RI, Andi Sudirman Sulaiman bersama Pangdam XIV/Hasanuddin Mayjen TNI Totok Imam Santoso, Kapolda Sulsel Irjen Pol Setyo Boedi Moempoeni Harso, Pangkoopsau II Marsma TNI AU Adi Kuntoro, dan Dantamal VI Laksma TNI Ivan Gatot Prijanto juga menggunakan kendaraan ini sebagai mobil inspeksi pasukan.
BACA JUGAProgram Insentif Kendaraan Listrik Tetap Dijalankan pada 2024
Andi menambahkan, Jipand merupakan salah satu upaya dalam merealisasikan instruksi Presiden Joko Widodo dalam mempercepat adopsi kendaraan bermotor listrik berbasis baterai (KBLBB).

# Mobil Listrik Jipan# Jeep Andalan# SMK Negeri 2 Pangkep # Mobil Listrik"
Sport,Penampilan Armada Tutup Keseruan Semesta Berpesta Karawang Hari Pertama,12 Aug 2023 | 23:02 WIB,https://www.beritasatu.com/lifestyle/1061733/penampilan-armada-tutup-keseruan-semesta-berpesta-karawang-hari-pertama,"Karawang, Beritasatu.com - Rakyat semesta setia menunggu penampilan grup band Armada di acara festival musik Semesta Berpesta Karawang hari pertama, Sabtu (12/8/2023) malam.
Pantauan Beritasatu.com di lokasi, grup band Armada memasuki panggung Semesta Berpesta Karawang pada pukul 21.33 WIB.
BACA JUGAKulineran di Semesta Berpesta Karawang Dapat Potongan Harga dengan AstraPay
Mereka membawakan lagu Mau Dibawa Kemana sebagai penampilan pembuka, dan mengajak penonton bernyanyi bersama. 

ADVERTISEMENT










""Semesta Berpesta....Sudah siap berpesta bersama Armada,"" teriak vokalis band Armada, Rizal kepada penonton Semesta Berpesta Karawang.
""Siap..,"" jawab para penonton.
BACA JUGANyoman Paul Pukau Penonton Semesta Berpesta Karawang
Setelah menyapa seluruh penonton Semesta Berpesta, Armada membawakan lagu Salahkan Aku Terlalu Mencintaimu. Terlihat seluruh penonton antusias untuk ikut mengangkat tangan sembari bernyanyi bersama.
Selain Armada, Semesta Berpesta Karawang hari pertama dimeriahkan oleh penyanyi Stevan Pasaribu, Nyoman Paul, dan  Nella Kharisma.
Tak hanya keseruan menikmati musik, pengunjung Semesta Berpesta Karawang juga disajikan berbagai sajian kuliner yang tersaji di sejumlah booth kuliner di dalam venue.
BACA JUGAStevan Pasaribu Sebut Festival Semesta Berpesta Gokil Abis
Pengunjung juga bisa berkaraoke dan bermain beragam game menarik seperti virtual sport, mendadak atlit, tarik pelan-pelan , power shootbal, injak bumi dan masih banyak lagi. Selain itu, penonton juga bisa membawa hadiah menarik yang disediakan panitia jika beruntung.
Semesta Berpesta yang diselenggarakan RAM Entertainment dan BTV di Karawang ini, merupakan event lanjutan dari festival musik yang rencananya akan diselenggarakan di 12 kota di Tanah Air. Sebelum Karawang, Semesta Berpesta telah digelar di Tangerang, Bekasi, Bandung, Bogor, Medan, dan Yogyakarta.
Untuk bisa mengikuti keseruan di Semesta Berpesta Karawang, pengunjung bisa mendapatkan tiketnya melalui tiga platform yaitu Goers, Tiket.com, dan Loket.com atau bisa membeli langsung tiketnya di booth tiket yang tersedia di venue.
BACA JUGAFIFGROUP Tawarkan Program Menarik di Semesta Berpesta Karawang
Pihak penyelenggara membanderol tiket masuk Semesta Berpesta dengan harga mulai Rp 75.000 hingga Rp 100.000 untuk satu hari sedangkan untuk dua hari langsung, pengunjung bisa membeli tiketnya mulai Rp 175.000.

# Semesta Berpesta# Semesta Berpesta Karawang# Band Armada# Semesta Berpesta di Karawang"
